id,account_id,period,amount,status,issued_date,created_at
6f602318-cff0-4f76-91e4-f10ef29d81d5,8c215458-8db5-47a8-a00f-613c6f9ace6b,2026-06,48,Overdue,2026-06-21,2026-06-21 18:04:50.791561
326a79ba-a208-4bfe-b0f7-4813d0675ddd,8c215458-8db5-47a8-a00f-613c6f9ace6b,2026-05,65,Pending,2026-05-22,2026-06-21 18:04:50.791619
94935bfe-4a38-432f-bfbb-c82ba08336e7,8c215458-8db5-47a8-a00f-613c6f9ace6b,2026-04,124,Pending,2026-04-22,2026-06-21 18:04:50.791678
ad0e0f1b-5ff9-4a2d-9d53-8a75cff4c6bc,8c215458-8db5-47a8-a00f-613c6f9ace6b,2026-03,65,Paid,2026-03-23,2026-06-21 18:04:50.791798
99cd608d-e15f-4f11-9974-069107a13ce5,8c215458-8db5-47a8-a00f-613c6f9ace6b,2026-02,170,Pending,2026-02-21,2026-06-21 18:04:50.791840
8b8bf808-c713-42e2-b747-3efefd65dde5,8c215458-8db5-47a8-a00f-613c6f9ace6b,2026-01,111,Paid,2026-01-22,2026-06-21 18:04:50.791896
c1e3b7b2-7656-4ef5-88be-61241a71226f,8c215458-8db5-47a8-a00f-613c6f9ace6b,2025-12,50,Paid,2025-12-23,2026-06-21 18:04:50.791954
06b0d62d-c15b-4cee-98c0-8812b57d7753,8c215458-8db5-47a8-a00f-613c6f9ace6b,2025-11,135,Overdue,2025-11-23,2026-06-21 18:04:50.792018
ff7f6d25-012f-48ef-a0cd-924f17f52437,8c215458-8db5-47a8-a00f-613c6f9ace6b,2025-10,71,Pending,2025-10-24,2026-06-21 18:04:50.792073
ef57fc4d-9c61-485c-a3f0-ba407706faee,8c215458-8db5-47a8-a00f-613c6f9ace6b,2025-09,121,Pending,2025-09-24,2026-06-21 18:04:50.792120
b0948366-895d-43e2-bf4e-f1cacbd5b065,8c215458-8db5-47a8-a00f-613c6f9ace6b,2025-08,90,Paid,2025-08-25,2026-06-21 18:04:50.792176
38d30557-b1b5-4e18-be38-65953274b8b1,8c215458-8db5-47a8-a00f-613c6f9ace6b,2025-07,55,Overdue,2025-07-26,2026-06-21 18:04:50.792223
0472a87c-9b4f-4b1f-a774-3e878f7bdf35,2894e589-8178-4d92-9443-433f2184c5c1,2026-06,179,Pending,2026-06-21,2026-06-21 18:04:50.797052
787a7583-9440-4678-933d-7f363eff2f26,2894e589-8178-4d92-9443-433f2184c5c1,2026-05,238,Pending,2026-05-22,2026-06-21 18:04:50.797144
a8a3603f-1555-464f-92ba-755d8181940f,2894e589-8178-4d92-9443-433f2184c5c1,2026-04,106,Pending,2026-04-22,2026-06-21 18:04:50.797202
4320306d-0aa9-4594-b3eb-1a6fd233fd71,2894e589-8178-4d92-9443-433f2184c5c1,2026-03,211,Overdue,2026-03-23,2026-06-21 18:04:50.797272
45ef60a6-560a-48a1-b738-3e8976dc8b8d,2894e589-8178-4d92-9443-433f2184c5c1,2026-02,230,Paid,2026-02-21,2026-06-21 18:04:50.797322
0fa06cfe-5d7d-41f6-98f2-5ac3b7283c53,2894e589-8178-4d92-9443-433f2184c5c1,2026-01,128,Paid,2026-01-22,2026-06-21 18:04:50.797376
2d41fb48-a93a-4dcb-b9b4-04dfb5e65b5f,2894e589-8178-4d92-9443-433f2184c5c1,2025-12,197,Pending,2025-12-23,2026-06-21 18:04:50.797425
0f99ab3c-effb-4bc6-a3b7-74e789beb25a,2894e589-8178-4d92-9443-433f2184c5c1,2025-11,104,Overdue,2025-11-23,2026-06-21 18:04:50.797490
4dcbd076-059e-4c38-8649-624f5ea7fc99,2894e589-8178-4d92-9443-433f2184c5c1,2025-10,114,Paid,2025-10-24,2026-06-21 18:04:50.797557
191a001e-8e4e-4491-ac61-028631812602,2894e589-8178-4d92-9443-433f2184c5c1,2025-09,170,Paid,2025-09-24,2026-06-21 18:04:50.797607
d0a52004-2643-40c8-9db3-046a8ca2bc85,2894e589-8178-4d92-9443-433f2184c5c1,2025-08,170,Overdue,2025-08-25,2026-06-21 18:04:50.797665
e4ac5d4c-2f9b-49b6-adad-6beafe452cb4,2894e589-8178-4d92-9443-433f2184c5c1,2025-07,198,Overdue,2025-07-26,2026-06-21 18:04:50.797723
93140fec-7894-4408-866b-8ce5e55002e9,cc43fe32-4e44-4c6d-b597-59f8de20f461,2026-06,149,Overdue,2026-06-21,2026-06-21 18:04:50.807373
c41beace-28b3-4611-a258-7120da6d8230,cc43fe32-4e44-4c6d-b597-59f8de20f461,2026-05,129,Pending,2026-05-22,2026-06-21 18:04:50.807440
be044a32-aba5-438a-9c0f-0918b900a178,cc43fe32-4e44-4c6d-b597-59f8de20f461,2026-04,173,Overdue,2026-04-22,2026-06-21 18:04:50.807494
383abb13-8b7a-4ee7-b655-55acfb419acf,cc43fe32-4e44-4c6d-b597-59f8de20f461,2026-03,218,Overdue,2026-03-23,2026-06-21 18:04:50.807566
00d0569c-9020-4733-b51c-c3bd77fa0775,cc43fe32-4e44-4c6d-b597-59f8de20f461,2026-02,167,Paid,2026-02-21,2026-06-21 18:04:50.807635
06d86e1b-d2e7-415f-b5ec-dc81a34f86f3,cc43fe32-4e44-4c6d-b597-59f8de20f461,2026-01,113,Overdue,2026-01-22,2026-06-21 18:04:50.807705
95dd3cd4-0046-424a-a8c9-27b55c79efdc,cc43fe32-4e44-4c6d-b597-59f8de20f461,2025-12,183,Paid,2025-12-23,2026-06-21 18:04:50.807755
80b9b850-9810-44f2-b80b-b0a14db2d544,cc43fe32-4e44-4c6d-b597-59f8de20f461,2025-11,111,Pending,2025-11-23,2026-06-21 18:04:50.807851
1c64d34c-ea2f-42ef-8844-c1ec1d5aa548,cc43fe32-4e44-4c6d-b597-59f8de20f461,2025-10,237,Pending,2025-10-24,2026-06-21 18:04:50.807911
92547586-3003-4bcc-ad5c-c425b1652981,cc43fe32-4e44-4c6d-b597-59f8de20f461,2025-09,199,Pending,2025-09-24,2026-06-21 18:04:50.808025
3b1f6a1a-8b01-46c6-8829-570edbdb935c,cc43fe32-4e44-4c6d-b597-59f8de20f461,2025-08,140,Pending,2025-08-25,2026-06-21 18:04:50.808098
b1c9e00b-3f9f-4327-a729-eeb255eef6e0,cc43fe32-4e44-4c6d-b597-59f8de20f461,2025-07,219,Pending,2025-07-26,2026-06-21 18:04:50.808166
6c679c1e-5d96-4e44-8c3b-47926282cb96,0f0e04f1-42dc-4e99-a8bf-03c5408b1ac9,2026-06,154,Paid,2026-06-21,2026-06-21 18:04:50.816492
7cfd17b3-e0a9-4f98-83e6-8f1b6c178e8e,0f0e04f1-42dc-4e99-a8bf-03c5408b1ac9,2026-05,46,Overdue,2026-05-22,2026-06-21 18:04:50.816562
f948f97b-e9d8-4f36-9281-2c05dbffd7e9,0f0e04f1-42dc-4e99-a8bf-03c5408b1ac9,2026-04,156,Paid,2026-04-22,2026-06-21 18:04:50.816625
20f51339-d532-4643-a1ae-3cc00411abcd,0f0e04f1-42dc-4e99-a8bf-03c5408b1ac9,2026-03,166,Overdue,2026-03-23,2026-06-21 18:04:50.816693
a7d396ea-ea4c-459a-81c3-6525244ee8fd,0f0e04f1-42dc-4e99-a8bf-03c5408b1ac9,2026-02,75,Overdue,2026-02-21,2026-06-21 18:04:50.816753
bb78e414-e38f-4f87-8ce5-056da98f284f,0f0e04f1-42dc-4e99-a8bf-03c5408b1ac9,2026-01,115,Overdue,2026-01-22,2026-06-21 18:04:50.816803
070c027c-5b51-4b71-965d-76a7770d2466,0f0e04f1-42dc-4e99-a8bf-03c5408b1ac9,2025-12,40,Overdue,2025-12-23,2026-06-21 18:04:50.816872
dce9ff86-1ca4-4e6a-ae7d-14c854ff04cc,0f0e04f1-42dc-4e99-a8bf-03c5408b1ac9,2025-11,169,Pending,2025-11-23,2026-06-21 18:04:50.816972
ab79ceca-1960-4a6a-bd95-ed205da06190,0f0e04f1-42dc-4e99-a8bf-03c5408b1ac9,2025-10,145,Pending,2025-10-24,2026-06-21 18:04:50.817024
70a734ca-ed4c-48bd-b782-a6e85aff0eb5,0f0e04f1-42dc-4e99-a8bf-03c5408b1ac9,2025-09,109,Pending,2025-09-24,2026-06-21 18:04:50.817076
1105375f-7b03-454a-80fa-d4b4160c6c35,0f0e04f1-42dc-4e99-a8bf-03c5408b1ac9,2025-08,162,Overdue,2025-08-25,2026-06-21 18:04:50.817134
a6d6a32e-e375-40e0-9b7f-bd1c0cb54444,0f0e04f1-42dc-4e99-a8bf-03c5408b1ac9,2025-07,76,Pending,2025-07-26,2026-06-21 18:04:50.817184
e8248131-5652-45c6-810b-6f6f447c855e,d75e3493-297b-4c91-a713-ade88c8b8792,2026-06,93,Overdue,2026-06-21,2026-06-21 18:04:50.826661
a43ab158-0bb7-40ff-9806-8341d07ef8f5,d75e3493-297b-4c91-a713-ade88c8b8792,2026-05,49,Overdue,2026-05-22,2026-06-21 18:04:50.826727
a26e53ac-cbdf-4494-aff9-73bc4aa9108f,d75e3493-297b-4c91-a713-ade88c8b8792,2026-04,80,Pending,2026-04-22,2026-06-21 18:04:50.826796
e7379d7e-0d60-4bff-81c6-d1e96ee964aa,d75e3493-297b-4c91-a713-ade88c8b8792,2026-03,82,Overdue,2026-03-23,2026-06-21 18:04:50.826847
600f0967-f4de-4e39-9a39-785d916ccc2f,d75e3493-297b-4c91-a713-ade88c8b8792,2026-02,110,Paid,2026-02-21,2026-06-21 18:04:50.826912
e7d6022e-1084-40bc-bf9b-0ec519773133,d75e3493-297b-4c91-a713-ade88c8b8792,2026-01,149,Paid,2026-01-22,2026-06-21 18:04:50.827035
b34fa4f0-cd79-4969-a18e-cb3ad5947144,d75e3493-297b-4c91-a713-ade88c8b8792,2025-12,119,Pending,2025-12-23,2026-06-21 18:04:50.827104
cc7325d5-0795-4e98-a312-4f84d525903f,d75e3493-297b-4c91-a713-ade88c8b8792,2025-11,141,Paid,2025-11-23,2026-06-21 18:04:50.827155
490e5c67-c7a2-41d7-ba86-e1ce112d3b03,d75e3493-297b-4c91-a713-ade88c8b8792,2025-10,37,Pending,2025-10-24,2026-06-21 18:04:50.827225
58152143-f17c-4441-8179-9b9ab3f10cdb,d75e3493-297b-4c91-a713-ade88c8b8792,2025-09,34,Paid,2025-09-24,2026-06-21 18:04:50.827276
c2e8ea03-737c-42a1-8422-3bbd49b5fe32,d75e3493-297b-4c91-a713-ade88c8b8792,2025-08,37,Paid,2025-08-25,2026-06-21 18:04:50.827334
124e203e-a235-41bb-8bfd-983e2a1e339c,d75e3493-297b-4c91-a713-ade88c8b8792,2025-07,132,Overdue,2025-07-26,2026-06-21 18:04:50.827393
867cfd05-e472-47a7-8eff-63b740d1c0a1,7162938a-cf62-4017-b478-225e747cd675,2026-06,129,Overdue,2026-06-21,2026-06-21 18:04:50.835077
5d801411-4f86-4d49-8f31-88d32e2d214c,7162938a-cf62-4017-b478-225e747cd675,2026-05,132,Pending,2026-05-22,2026-06-21 18:04:50.835144
c6426dec-a00c-4d66-a5ce-3773c0c0abcf,7162938a-cf62-4017-b478-225e747cd675,2026-04,109,Paid,2026-04-22,2026-06-21 18:04:50.835205
fce3a5e9-91fa-459b-8027-f2f5a3486883,7162938a-cf62-4017-b478-225e747cd675,2026-03,131,Pending,2026-03-23,2026-06-21 18:04:50.835262
db51d8fe-7a21-4dd3-9308-0bb12851340d,7162938a-cf62-4017-b478-225e747cd675,2026-02,107,Paid,2026-02-21,2026-06-21 18:04:50.835311
2949d4d7-0002-4a51-91ac-90a9c196fd17,7162938a-cf62-4017-b478-225e747cd675,2026-01,55,Paid,2026-01-22,2026-06-21 18:04:50.835359
1462e742-054b-4a04-80a6-50a28dd67f17,7162938a-cf62-4017-b478-225e747cd675,2025-12,81,Overdue,2025-12-23,2026-06-21 18:04:50.835400
2027e871-0166-4101-a551-700c33a758e3,7162938a-cf62-4017-b478-225e747cd675,2025-11,120,Overdue,2025-11-23,2026-06-21 18:04:50.835469
b56ff276-4071-4a5b-8b0a-734933838dd8,7162938a-cf62-4017-b478-225e747cd675,2025-10,30,Pending,2025-10-24,2026-06-21 18:04:50.835526
24a33f09-209e-425f-951f-aa335d6ab764,7162938a-cf62-4017-b478-225e747cd675,2025-09,105,Paid,2025-09-24,2026-06-21 18:04:50.835583
bf0558b3-fff3-4c62-87f5-6d40e6443f9d,7162938a-cf62-4017-b478-225e747cd675,2025-08,101,Pending,2025-08-25,2026-06-21 18:04:50.835626
f4df111e-9493-4d66-9992-7ece779ee073,7162938a-cf62-4017-b478-225e747cd675,2025-07,134,Paid,2025-07-26,2026-06-21 18:04:50.835667
84d63827-172c-4c74-9892-8eeba0d1f678,384a6d47-f5aa-4eee-86fa-49c2454b5b5c,2026-06,348,Paid,2026-06-21,2026-06-21 18:04:50.840705
4cf31eca-9aa1-4bec-a58a-378530dd41e0,384a6d47-f5aa-4eee-86fa-49c2454b5b5c,2026-05,313,Paid,2026-05-22,2026-06-21 18:04:50.840794
bf2b982e-997b-48e0-b7d3-c451180cf2ce,384a6d47-f5aa-4eee-86fa-49c2454b5b5c,2026-04,400,Overdue,2026-04-22,2026-06-21 18:04:50.840846
66abca67-8aae-4181-834d-1f9e5c804c9c,384a6d47-f5aa-4eee-86fa-49c2454b5b5c,2026-03,332,Pending,2026-03-23,2026-06-21 18:04:50.840896
fca039e3-0d6d-4767-b0bc-70e694e6a548,384a6d47-f5aa-4eee-86fa-49c2454b5b5c,2026-02,346,Overdue,2026-02-21,2026-06-21 18:04:50.840941
8f61d629-f607-4a89-a789-6a0485fb281d,384a6d47-f5aa-4eee-86fa-49c2454b5b5c,2026-01,404,Pending,2026-01-22,2026-06-21 18:04:50.840985
bb6ebeb1-e8a4-49bf-9cde-dce6a6ba7801,384a6d47-f5aa-4eee-86fa-49c2454b5b5c,2025-12,378,Pending,2025-12-23,2026-06-21 18:04:50.841034
2f871b4c-e1be-456c-945b-25fc90c71686,384a6d47-f5aa-4eee-86fa-49c2454b5b5c,2025-11,353,Pending,2025-11-23,2026-06-21 18:04:50.841076
a3ed0642-5da9-4f3b-9232-800eb512c05b,384a6d47-f5aa-4eee-86fa-49c2454b5b5c,2025-10,379,Overdue,2025-10-24,2026-06-21 18:04:50.841125
33ee74d1-1f24-4e9a-a38f-eca383af2a6b,384a6d47-f5aa-4eee-86fa-49c2454b5b5c,2025-09,417,Paid,2025-09-24,2026-06-21 18:04:50.841174
1f376c27-3531-47b5-92e9-258d16e2605d,384a6d47-f5aa-4eee-86fa-49c2454b5b5c,2025-08,332,Paid,2025-08-25,2026-06-21 18:04:50.841216
65b003e9-9164-4c1d-8b8e-dce0f45a54a4,384a6d47-f5aa-4eee-86fa-49c2454b5b5c,2025-07,436,Paid,2025-07-26,2026-06-21 18:04:50.841265
75e489b5-45ce-4d32-81da-dddbd430f83e,1536e97d-da14-4c11-92d7-696add9e414e,2026-06,34,Pending,2026-06-21,2026-06-21 18:04:50.849697
39ebf96a-7f3a-4adb-947a-57291de67e98,1536e97d-da14-4c11-92d7-696add9e414e,2026-05,110,Pending,2026-05-22,2026-06-21 18:04:50.849743
60511709-08f8-4b80-943b-c986e2884db0,1536e97d-da14-4c11-92d7-696add9e414e,2026-04,43,Overdue,2026-04-22,2026-06-21 18:04:50.849801
7d4352d6-a4fd-42dc-8163-be0aa8ca04b0,1536e97d-da14-4c11-92d7-696add9e414e,2026-03,40,Paid,2026-03-23,2026-06-21 18:04:50.849858
dd9223db-ff5c-4c57-8518-8f57348feeba,1536e97d-da14-4c11-92d7-696add9e414e,2026-02,64,Pending,2026-02-21,2026-06-21 18:04:50.849902
521d4fe9-13f7-4e2d-91ed-89937688ae27,1536e97d-da14-4c11-92d7-696add9e414e,2026-01,44,Overdue,2026-01-22,2026-06-21 18:04:50.849961
9c4296e1-2510-4a66-850e-4fd03d440032,1536e97d-da14-4c11-92d7-696add9e414e,2025-12,91,Paid,2025-12-23,2026-06-21 18:04:50.850018
576e7230-9ac5-4959-a57c-63cbfbe6b6a4,1536e97d-da14-4c11-92d7-696add9e414e,2025-11,77,Overdue,2025-11-23,2026-06-21 18:04:50.850068
869db426-1f56-48ee-8bf3-ef1132dabf5c,1536e97d-da14-4c11-92d7-696add9e414e,2025-10,83,Overdue,2025-10-24,2026-06-21 18:04:50.850150
216efa9b-621c-442e-a9cf-5bf6a14ad66f,1536e97d-da14-4c11-92d7-696add9e414e,2025-09,112,Overdue,2025-09-24,2026-06-21 18:04:50.850191
73b93428-0329-4fcd-a5e1-bb63e383f8d8,1536e97d-da14-4c11-92d7-696add9e414e,2025-08,73,Overdue,2025-08-25,2026-06-21 18:04:50.850252
ea69a204-a34b-4c51-9d28-c458f0888109,1536e97d-da14-4c11-92d7-696add9e414e,2025-07,44,Paid,2025-07-26,2026-06-21 18:04:50.850300
e9ea239f-3da9-4aca-b1e9-146d4cdf7cfd,a708acba-1408-4589-b0b8-0237f1130aff,2026-06,205,Pending,2026-06-21,2026-06-21 18:04:50.858213
225bd0a9-1bda-43f4-8d39-ad7a309eaa55,a708acba-1408-4589-b0b8-0237f1130aff,2026-05,102,Pending,2026-05-22,2026-06-21 18:04:50.858278
dbf4a227-6bc1-4429-905e-091e73f42f2a,a708acba-1408-4589-b0b8-0237f1130aff,2026-04,242,Paid,2026-04-22,2026-06-21 18:04:50.858407
21fd02d6-21b5-41da-aada-eae8fd6e3350,a708acba-1408-4589-b0b8-0237f1130aff,2026-03,242,Paid,2026-03-23,2026-06-21 18:04:50.858456
07342fb0-51a8-4f93-829a-c7561e504093,a708acba-1408-4589-b0b8-0237f1130aff,2026-02,123,Paid,2026-02-21,2026-06-21 18:04:50.858505
92593816-b442-431b-a0b0-6e5eb3ecebad,a708acba-1408-4589-b0b8-0237f1130aff,2026-01,109,Overdue,2026-01-22,2026-06-21 18:04:50.858554
4c3e0f50-9faf-4273-be23-4e837e5f775b,a708acba-1408-4589-b0b8-0237f1130aff,2025-12,156,Overdue,2025-12-23,2026-06-21 18:04:50.858602
3f0513da-350f-40e8-8c6c-24cd9fb8aa58,a708acba-1408-4589-b0b8-0237f1130aff,2025-11,124,Paid,2025-11-23,2026-06-21 18:04:50.858650
d19811a0-8fae-4566-b765-25daf787dc49,a708acba-1408-4589-b0b8-0237f1130aff,2025-10,212,Pending,2025-10-24,2026-06-21 18:04:50.858691
4fd4465a-e443-4295-92fb-839417983bd0,a708acba-1408-4589-b0b8-0237f1130aff,2025-09,147,Paid,2025-09-24,2026-06-21 18:04:50.858747
15c343db-2e61-4aec-b80f-7b6ccdf369fc,a708acba-1408-4589-b0b8-0237f1130aff,2025-08,211,Overdue,2025-08-25,2026-06-21 18:04:50.858793
48d0a882-5b2d-4266-beea-c5e169ca4f01,a708acba-1408-4589-b0b8-0237f1130aff,2025-07,231,Overdue,2025-07-26,2026-06-21 18:04:50.858849
80658d2a-441b-45f2-9465-b5a516861f81,1b0fa279-a5cf-499e-9eb6-268ca73e5f73,2026-06,212,Paid,2026-06-21,2026-06-21 18:04:50.866065
e2ef652a-84b0-4f53-aff5-26e005a48fff,1b0fa279-a5cf-499e-9eb6-268ca73e5f73,2026-05,199,Overdue,2026-05-22,2026-06-21 18:04:50.866113
0bb55c05-2ee2-46b3-be19-68546fc7759a,1b0fa279-a5cf-499e-9eb6-268ca73e5f73,2026-04,240,Pending,2026-04-22,2026-06-21 18:04:50.866169
04d4b406-4844-4437-a78c-169c95f963df,1b0fa279-a5cf-499e-9eb6-268ca73e5f73,2026-03,109,Overdue,2026-03-23,2026-06-21 18:04:50.866244
75b8f8e8-4656-4671-95f7-98a020c42b6a,1b0fa279-a5cf-499e-9eb6-268ca73e5f73,2026-02,193,Paid,2026-02-21,2026-06-21 18:04:50.866293
09316532-7f39-48cf-ad50-175969f0971d,1b0fa279-a5cf-499e-9eb6-268ca73e5f73,2026-01,193,Overdue,2026-01-22,2026-06-21 18:04:50.866391
f8f0524d-400f-407e-a371-3d4f9b457f17,1b0fa279-a5cf-499e-9eb6-268ca73e5f73,2025-12,174,Paid,2025-12-23,2026-06-21 18:04:50.866447
d6af1b97-c0d7-4e7f-8df9-408f43b784d3,1b0fa279-a5cf-499e-9eb6-268ca73e5f73,2025-11,244,Paid,2025-11-23,2026-06-21 18:04:50.871753
1f3a960c-6008-4984-9529-3e50b9a5496b,1b0fa279-a5cf-499e-9eb6-268ca73e5f73,2025-10,167,Pending,2025-10-24,2026-06-21 18:04:50.871859
00beacc7-02a3-4679-ab1d-c8407732f66b,1b0fa279-a5cf-499e-9eb6-268ca73e5f73,2025-09,116,Paid,2025-09-24,2026-06-21 18:04:50.871913
2a423209-533f-4840-9beb-ad7ddc814127,1b0fa279-a5cf-499e-9eb6-268ca73e5f73,2025-08,163,Overdue,2025-08-25,2026-06-21 18:04:50.871956
0f3cc757-d03d-4c0a-bd51-4f988f7a80c3,1b0fa279-a5cf-499e-9eb6-268ca73e5f73,2025-07,181,Overdue,2025-07-26,2026-06-21 18:04:50.871998
6b9e6993-bd07-48d9-91f7-9bb67fb0858d,ce21f104-476d-408f-bbe2-854a85a9de75,2026-06,387,Overdue,2026-06-21,2026-06-21 18:04:50.878176
7fe193e9-e48e-4f94-8db6-3e432b3e5163,ce21f104-476d-408f-bbe2-854a85a9de75,2026-05,386,Pending,2026-05-22,2026-06-21 18:04:50.878226
657a2e1e-c7bc-462a-b78e-585a3d4319f7,ce21f104-476d-408f-bbe2-854a85a9de75,2026-04,350,Overdue,2026-04-22,2026-06-21 18:04:50.878304
a4d3dd5e-0403-4992-b166-fe1cbf32d954,ce21f104-476d-408f-bbe2-854a85a9de75,2026-03,359,Paid,2026-03-23,2026-06-21 18:04:50.878405
4ae688cd-d9b3-466a-bd68-cd7df6fd1eee,ce21f104-476d-408f-bbe2-854a85a9de75,2026-02,308,Overdue,2026-02-21,2026-06-21 18:04:50.878462
72033949-0de7-43d8-93df-205ac17e355a,ce21f104-476d-408f-bbe2-854a85a9de75,2026-01,447,Overdue,2026-01-22,2026-06-21 18:04:50.878504
4296a79e-167b-4398-96b6-ff2c0b34d710,ce21f104-476d-408f-bbe2-854a85a9de75,2025-12,418,Pending,2025-12-23,2026-06-21 18:04:50.878562
2c1b0f38-959e-48ec-8bfb-6ae9db199a43,ce21f104-476d-408f-bbe2-854a85a9de75,2025-11,420,Pending,2025-11-23,2026-06-21 18:04:50.878612
b4f50d12-e083-4eec-a1ac-21f6d00e6487,ce21f104-476d-408f-bbe2-854a85a9de75,2025-10,365,Pending,2025-10-24,2026-06-21 18:04:50.878669
57d7f803-52b6-44f2-9e8d-993f0d28f220,ce21f104-476d-408f-bbe2-854a85a9de75,2025-09,348,Overdue,2025-09-24,2026-06-21 18:04:50.878711
9105e353-5167-4a65-a4d6-64f05f336bb0,ce21f104-476d-408f-bbe2-854a85a9de75,2025-08,353,Pending,2025-08-25,2026-06-21 18:04:50.878759
01b7d507-33db-4e82-b3ae-2b791456a363,ce21f104-476d-408f-bbe2-854a85a9de75,2025-07,314,Paid,2025-07-26,2026-06-21 18:04:50.878800
ed9013ea-475c-46d5-8ae6-1f91d69ddd15,d69bde44-8283-4cc9-adc9-dd4adc7eeb07,2026-06,44,Paid,2026-06-21,2026-06-21 18:04:50.885017
91726dd4-4b5a-4390-b94a-a9e77eed55d1,d69bde44-8283-4cc9-adc9-dd4adc7eeb07,2026-05,62,Overdue,2026-05-22,2026-06-21 18:04:50.885072
2d0bd689-47b2-4840-89a5-11938dc9d9d5,d69bde44-8283-4cc9-adc9-dd4adc7eeb07,2026-04,80,Paid,2026-04-22,2026-06-21 18:04:50.885131
9437ff9e-cfaf-4c04-96be-ba6238613684,d69bde44-8283-4cc9-adc9-dd4adc7eeb07,2026-03,77,Pending,2026-03-23,2026-06-21 18:04:50.885174
019debff-114c-4d76-aabf-d3605887b36a,d69bde44-8283-4cc9-adc9-dd4adc7eeb07,2026-02,63,Pending,2026-02-21,2026-06-21 18:04:50.885221
42e145e5-58f3-40e6-a20e-af02753ffa86,d69bde44-8283-4cc9-adc9-dd4adc7eeb07,2026-01,130,Overdue,2026-01-22,2026-06-21 18:04:50.885271
69a24aac-7316-49e3-8244-e7af5edcad46,d69bde44-8283-4cc9-adc9-dd4adc7eeb07,2025-12,83,Paid,2025-12-23,2026-06-21 18:04:50.885507
153fb4ce-659e-48f0-ba5b-d34f8bc570e0,d69bde44-8283-4cc9-adc9-dd4adc7eeb07,2025-11,149,Pending,2025-11-23,2026-06-21 18:04:50.885571
130c13aa-fe5f-468f-8014-11106272d7ff,d69bde44-8283-4cc9-adc9-dd4adc7eeb07,2025-10,174,Pending,2025-10-24,2026-06-21 18:04:50.885627
955b0574-e261-4f4d-ace5-ea3c5f16b8e5,d69bde44-8283-4cc9-adc9-dd4adc7eeb07,2025-09,113,Overdue,2025-09-24,2026-06-21 18:04:50.885668
e8178d50-86c1-4d86-9046-264c7659dd95,d69bde44-8283-4cc9-adc9-dd4adc7eeb07,2025-08,31,Overdue,2025-08-25,2026-06-21 18:04:50.885717
6820d310-a68e-48d6-a8f4-bd3a92547a61,d69bde44-8283-4cc9-adc9-dd4adc7eeb07,2025-07,123,Paid,2025-07-26,2026-06-21 18:04:50.885776
1ad206ca-a143-4448-82e8-cc4558376703,680c7ab6-bc7f-4102-bf64-157a22850ba3,2026-06,1030,Pending,2026-06-21,2026-06-21 18:04:50.890495
4ef4f5fb-571e-499a-ad83-d96c150919ff,680c7ab6-bc7f-4102-bf64-157a22850ba3,2026-05,1009,Paid,2026-05-22,2026-06-21 18:04:50.890559
a9f60811-caaa-4a8b-ae27-12000399460e,680c7ab6-bc7f-4102-bf64-157a22850ba3,2026-04,1077,Pending,2026-04-22,2026-06-21 18:04:50.890603
75673f52-9937-42f2-bbfa-18bed9a1dbb8,680c7ab6-bc7f-4102-bf64-157a22850ba3,2026-03,1126,Pending,2026-03-23,2026-06-21 18:04:50.890652
ec2feb3c-0dde-4c57-a145-db307ef35955,680c7ab6-bc7f-4102-bf64-157a22850ba3,2026-02,1042,Pending,2026-02-21,2026-06-21 18:04:50.890709
7cce72cc-9f24-460b-810b-4bf77c1877d7,680c7ab6-bc7f-4102-bf64-157a22850ba3,2026-01,1025,Paid,2026-01-22,2026-06-21 18:04:50.890766
617186ca-bffb-4759-a36e-e1c45312c1c2,680c7ab6-bc7f-4102-bf64-157a22850ba3,2025-12,1042,Paid,2025-12-23,2026-06-21 18:04:50.890872
ed4ae93f-f741-46af-95ec-97e96b4116c7,680c7ab6-bc7f-4102-bf64-157a22850ba3,2025-11,1057,Paid,2025-11-23,2026-06-21 18:04:50.890917
2e348aa7-d081-4d87-8f77-5c00b4fcc15c,680c7ab6-bc7f-4102-bf64-157a22850ba3,2025-10,1063,Pending,2025-10-24,2026-06-21 18:04:50.890960
53f776b0-04ce-4a7e-be71-ff841bc8347a,680c7ab6-bc7f-4102-bf64-157a22850ba3,2025-09,1061,Pending,2025-09-24,2026-06-21 18:04:50.891018
ce697c56-e3b4-4341-899d-9e0c9cf6dd56,680c7ab6-bc7f-4102-bf64-157a22850ba3,2025-08,1113,Paid,2025-08-25,2026-06-21 18:04:50.891116
e1e8b9ff-fd7f-4b83-ada7-cbe15639d484,680c7ab6-bc7f-4102-bf64-157a22850ba3,2025-07,1115,Paid,2025-07-26,2026-06-21 18:04:50.891158
6d86eb25-3bb3-43fd-a9e0-6e2756ad4ef7,10904bcf-94f9-4be5-96e4-8f89b32aeaaa,2026-06,1113,Paid,2026-06-21,2026-06-21 18:04:50.896394
d399fc19-5a30-443b-938d-992f8d5275bc,10904bcf-94f9-4be5-96e4-8f89b32aeaaa,2026-05,1013,Overdue,2026-05-22,2026-06-21 18:04:50.896475
45925ac6-5bfc-424b-b48f-ec1aedfcdc17,10904bcf-94f9-4be5-96e4-8f89b32aeaaa,2026-04,1010,Paid,2026-04-22,2026-06-21 18:04:50.896716
